ORF,Ara+2_R_seg1,Ara+2_R_seg2,Ara+2_R_seg3,Ara+2_R_seg4,Ara+2_R_seg5,Ara+2_2K_seg1,Ara+2_2K_seg2,Ara+2_2K_seg3,Ara+2_2K_seg4,Ara+2_2K_seg5,Ara+2_15K_seg1,Ara+2_15K_seg2,Ara+2_15K_seg3,Ara+2_15K_seg4,Ara+2_15K_seg5,Ara-1_R_seg1,Ara-1_R_seg2,Ara-1_R_seg3,Ara-1_2K_seg1,Ara-1_2K_seg2,Ara-1_2K_seg3,Ara-1_15K_seg1,Ara-1_15K_seg2,Ara-1_15K_seg3
ECB_03951,0.0055143984102589,-0.0126346280954251,-0.0005948408079996,0.0057650190643133,-0.0079056106647444,-0.0117918724924855,0.0066562165455675,0.0059587938980317,0.004816528163931,0.0002768909588218,-0.0157332482866741,-0.0133925908401635,-0.0088602741608765,-0.0012945477588037,-0.0069196332327732,0.0048132650605552,0.0085796868379007,0.0081127571884294,-0.0069774998993358,0.0072631719892783,0.0023472836367323,-0.0048986324915673,0.0058230369287888,0.0035618342381663
ECB_04071,0.003755856787746,-0.0033660027101768,0.002108507930473,-0.0047157534475591,0.0033552027002475,-0.0061251383795997,-0.0038389512610232,-0.0218146117693238,0.0004555351860202,0.0028811940142499,0.0001510010042013,-0.0047639502937816,0.0014399805611632,0.0109614922365882,-0.0098233709958362,-4.37442207678337e-05,0.0111446017732262,-0.0261927999070889,0.0013891733462741,-0.0056790625630374,-0.0002582018233222,0.0001842933946713,0.0087407335311627,0.0048251645356974
ECB_04072,0.0086448389667264,0.0004264834844985,0.248298189690504,-0.0167876944673477,-0.0020005078267249,0.0136777038885017,-0.0012727006184076,-0.0009774640542228,-0.0001191717214298,0.0037641767087509,0.0047309334092732,-0.0025945186048497,-0.0023464491541973,0.0131041933723797,-0.0019820637905871,-0.0049585307386432,-0.0028317283560513,-0.00849640708157,0.0066355547512961,8.80499055831151e-05,0.0012072179085532,-0.0001234970996155,0.0055501672962494,-0.0112361208367395
ECB_04073,-0.003057406044392,0.0045126641643635,0.0013651195614462,0.0048711327307161,-0.0021775751031806,0.0077799157629582,-0.0086527245256964,0.002387724438161,0.0092483846824036,-0.0004753064419959,-0.0075276319514458,-0.0159249654452664,0.0031156223483612,-0.0182543832592574,-0.0033892093403552,0.0046293867958459,-0.0163683839520223,-0.0066564096018565,-0.0042204069117075,0.0053510860529803,0.0078490348720669,0.0019829961073113,-0.0007706077187514,-0.0252772695790763
ECB_04074,0.007081276719362,0.0500298427364583,0.0105493741332989,-0.0041731795594062,-0.0296287200325136,0.0023280409100879,-0.0008329322014278,-0.0098210545633536,0.0079790963848889,-0.0235492939334405,-0.0075861344426688,-0.0036010875718138,-0.0073573503872517,-0.0094532360189094,-0.0051388483427398,0.0011124992868435,,-0.0353665199803179,0.000736202914645,0.0067557754827739,-0.045267004520491,0.0003719146696739,,
ECB_04075,-0.0018383567370757,-0.0054552874370201,0.0099154407326876,0.017577716452285,0.0117236565701752,-0.0012180022617341,-0.0063003462525277,0.034985847986446,0.0043223828384738,0.0096242666696808,0.0346030104960458,0.0248141609939488,-0.0361247997085247,0.0023023138501188,0.0123619365462159,-0.0016068754546526,0.0060454194032364,0.0055884984487361,-0.0243167843556866,-0.0006202256997859,-0.0148025716244528,-0.0960154506832787,0.000829096604768,-0.0396780984110227
ECB_04076,-0.0016483346984004,0.014898052421649,0.015203241536647,-0.0074609352741414,0.0081217827602157,0.0140011756814203,-0.0045430754941144,0.0117800272766355,0.0008885859425753,-0.0048286465998793,0.0014003054168605,-0.0176081142820068,0.0080491002796864,-0.0067042339733437,-0.015705588337072,0.0096222612675019,,-0.006572737658307,-0.0019430551529431,,-0.0022831260134912,-0.0074406885324865,,0.0015739226410059
ECB_04119,0.0484441221713529,0.024160263385468,-0.0599456646791498,-0.0347117406611093,0.004762860430206,,-0.0245490704435783,0.0153360311716539,0.013555934115817,-0.0116537878970834,0.0139434259311415,,0.0022000426789924,0.0097982900663621,-0.0140333329500741,,-0.0855664583934227,-0.0460357144359574,-0.027938352837582,-0.0025128001228095,-0.0221986190152932,-0.0255967738737669,,0.0088915042342937
ECB_04138#1,,,,,0.0094801921321515,,,,,0.0014474325061618,,,,,-0.0608257458003222,,,-0.0103558332804918,,,,,,
ECB_04138#2,0.0083143132895671,0.0084321030398084,0.0007249040194135,0.0046009498217125,-0.0008534535810374,-0.002416434802207,-0.0223595747470437,-0.0241795860428228,0.0090402643142059,-0.0060264642818828,-0.0099397323523426,-0.00168087108961,0.020511935745975,-0.0075643596023003,-0.0016449556430531,-0.0127739653925796,,0.0031885232589253,-0.0191033409528388,,-0.0079985191880982,0.0086926847997781,,0.0001824659363731
ECB_04138#3,,-0.0052367473833884,-0.0043259618143506,0.0100085250278548,,,-0.001233471646375,-0.0114966584002256,-0.0020637351827108,-0.0062003177580616,,0.0009348342501484,0.0064135900453206,-0.0016025023932511,-0.0297668644701707,,-0.0138296385212082,,,-0.0003986821145969,0.0021903582451261,,0.0010545105063764,
ECB_04144,-0.0459994670419734,-0.0036188611540678,0.0308603808280796,,-0.0084625700817106,0.0140743253656546,0.0001378876031816,-0.0234557693630719,-0.0228923269022025,-0.0039270416502804,,-0.074635325171843,-0.0211849061086911,0.0166655879770607,-0.0073119507018358,-0.0009458936222881,-0.0055152742399304,-0.0181677594641481,,0.0145113167170847,-0.0045138499112708,,0.0092687230957208,-0.0205384576094759
ECB_04145,,-0.0233751658782323,,-0.0072003372324182,,-0.216494103641262,0.0327635362586813,,0.015022880052912,0.0153860262156109,-0.0167364180013433,-0.0763055414256811,,0.0133894541243503,0.0090185755644337,-0.0062486085036803,0.0044061208966998,-0.0386577649343609,-0.0034685822128943,0.0135752366027927,-0.0040664437079978,-0.0154292277049676,,
ECB_04146,0.0105264074944373,,-0.0171085582676216,-0.0014079817613441,0.0052735812720995,-0.028310154870895,,-0.0621223371399288,-0.0054521990954687,0.0030145506773869,-0.0112987167689538,,-0.101496140412693,-0.0006909277944862,-0.0033613367404479,,-0.0019926043239414,0.0081564616609575,-0.016682829829848,-0.0013866450118397,-0.003486239937883,-2.86555000671285e-05,-0.0064309264592988,-0.0387157938706367
ECB_04148,0.0084632821812911,-0.0028803260301351,0.007628343439189,0.0059431730136381,-0.0082421501388301,0.0005686166613242,0.0002722014992934,0.0133852819272733,-0.0008623050181659,-0.0052248920414741,0.0058439214206709,0.0022068341312424,-0.0019703464598588,-0.0014046116764085,-0.0091875487098621,-0.0016883243757957,0.0004076285714943,-0.0044229969185923,-0.0001494937691592,-0.0056154205113108,-0.0043932736786281,-0.0106486962244582,-0.0546411504392228,0.0039535668846484
ECB_04149,-0.0161989138212901,0.0047571737799804,0.0015635024281439,-0.0048952051098917,0.0110660754612293,0.0107397087761812,-0.0003452834132295,0.0081017972808881,0.0078418633319893,-0.0013632865645985,0.0082528083795664,-0.0003731100718787,-0.0084188052728128,-0.0051827289280069,0.0041269910342324,-0.0744581329796603,0.0115685147215174,-0.019348747892785,-0.0291382813964798,0.0022610806987701,-0.0032922527383947,-0.039077745160635,0.0056048911566397,0.0079958318775874
ECB_04161,,0.0016116880592604,0.050916341765765,,0.0048008386083424,,0.0001099795494178,,,-0.0024914772196473,,-0.0355003427558788,-0.0067004977025025,,-0.0020124287331428,-0.0047594465372117,-0.0239065188799265,-0.026192451959596,,-0.0426994387422642,-0.0125582811129794,-0.0207629192083168,0.0059467105380524,-0.0068246544933665
ECB_04179,-0.0081897444769851,-0.0056674660488684,0.0002686647560961,-0.0041748942386481,0.0115255222117321,,0.0199864994916068,0.0179637817052886,-0.0312573356500528,0.0030054245595621,-0.0240222955013282,-0.0173992637250396,0.0083541454499351,0.005139197143383,0.0009366270474183,-0.0011573383577718,0.0185550871712986,-0.0089802688278105,0.0096130691899232,-0.025980748904697,,-0.0008542354750209,-0.0025928084834594,
ECB_04207,-0.0049438953352679,0.0045703630341718,0.0158329931014311,-0.0056407134618292,-0.0068226401866792,0.0071740451579987,-0.0033311527845364,0.0006258724685747,-0.027445494499813,0.0142065336311557,-0.0060998834194581,0.0028565638202802,-0.0166958656704501,-0.0012682305041591,-0.003008618766934,-0.0005311401064084,0.0061329311346922,0.01214821372134,-0.0011864055116124,0.0138330464380784,0.0040337154563776,0.008028389365044,-0.0075622726190237,-0.0051615868821772
ECB_04210,0.0062061064677462,0.207744778466188,0.0099122303799708,-0.0002258474920786,-0.0022348152562741,0.0010078685467881,0.006909830860353,0.0021945176074612,-0.0023357611810011,-0.0086128987737514,0.0006787070418689,8.86886659933731e-06,0.0037399181860173,0.0059187419533949,0.0019231776273762,-0.0015936275333871,0.0031175812273846,-0.0085063916192757,-0.0004583352885918,-0.0057263245767016,0.0068540640838337,0.007358480667616,0.0019903583011346,-0.0182828321351414
ECB_04214,0.0047692080761219,0.0015941371596888,0.0137023037140956,-0.0023876885487545,-0.0062539700335721,0.0181726112377795,-0.0020284875518338,-0.0053265746241884,0.0221978215539154,-0.00325149594775,,0.0006712597687701,,0.0037109897730995,0.0180065510736831,0.006306181431804,,0.0016289047662834,0.0178662808597902,-0.0198334639020057,0.0041327433335907,0.009239450187141,0.007979314822121,0.0073621945657171
ECB_04224,0.0256494215417144,0.0104824734293189,0.0110424648034323,-0.0020073923235085,0.0046384636696223,0.0070345874327332,0.0031721788870754,-0.000394556958168,-0.0032773033854884,-0.0067271009891416,-0.0084678396408306,0.0055459100320421,-0.0047895022728973,-0.0022927923716386,-0.0548031669159878,-0.0081271257682768,0.0014673055186753,0.0083313316493511,-0.0695662973460729,0.0076500952669264,0.0113055844017163,-0.033661787561675,0.0032183935636079,0.0053885577539745
ECB_04240,0.0157393912920684,0.0050921229911275,0.0063335641373938,-0.0009822044643485,0.0132241262221308,0.0103808163707653,0.028021236772356,0.0035845411501777,-0.013758940792208,0.0019656603942449,-0.0201078651854246,0.0246297351237049,-0.006016285922278,-0.0385842564598891,-0.0291247443279583,,0.0170450533677714,-0.0261828511899015,,0.016285769008096,-0.0102964994792989,0.0121527732834012,-0.00810772717133,
ECB_04261,0.0117489741238336,-0.0047449887770822,-0.0142855707641912,0.0005755306350927,0.0061445628099569,0.0122709526711657,-0.0081311754837366,-0.0006706400030792,-0.0118764645884283,-0.0471199660082854,-0.0071485485902506,-0.0349610267688747,-0.004671225395506,-0.0535134373977263,0.003045095603047,0.0077718370632826,,,-0.0093348888514331,0.0051391260780715,-0.0004145362245748,-0.0008742840672582,-0.0019423668782873,0.0009103604674906
ECB_misc_RNA_10,,-0.028946386525423,0.0106456573238261,,,-0.0049016429220433,-0.0263013226002961,,,,-0.0020607117278695,-0.0132124675515313,,,,,,,,,,,,
ECB_misc_RNA_11,,-0.0172848613251308,-0.0293444351684921,0.0750792317541021,,,-0.0155926926758844,0.0159453536854336,-0.0596890777202033,,,0.0256509302570855,0.0050277787450234,,0.0026625262258467,,,,,,,-0.0017300529544143,0.0017026028862225,
ECB_misc_RNA_12,-0.022534529763469,-0.0134552252700138,0.0019351333555609,-0.0150432212225062,-0.0076183637965919,0.015119626634178,0.0173660148446104,-0.0259498034916605,-0.002630728669473,0.0108321890577851,0.0095053204643571,0.0080218158844346,-0.0234436166342899,0.012654746567967,0.0149017298891748,-0.0108787078094198,-0.0168048381807771,-0.0179063623866513,-0.0367892249158451,0.0117974453841603,-0.0199022145166715,0.0056510896480686,-0.0155852567612124,-0.096152827948774
ECB_misc_RNA_14,0.0194480414401724,,,-0.0100369947374882,,-0.0129216209765925,,,-0.0114864180059161,,-0.0087071306357076,,,-0.0008469559800929,,,,-0.020225085028906,0.004910088930726,,-0.0091131978910204,-0.0010144347267331,,0.0014531279994338
ECB_misc_RNA_15,,0.0020934572162724,0.0416539878030519,0.0057827839908943,-0.0239246329725672,,-0.0023943063397644,,0.0246790643166555,,,,,0.0023739333099608,,-0.0355025055129609,-0.0293784720950812,-0.0157018765803395,0.0105717385079686,,0.018610774399839,0.0012658879262597,-0.0878451786287108,-0.0129173341252137
ECB_misc_RNA_17,0.0169285900202584,,-0.0081083703031842,,0.0039888289619561,,,-0.0139623656926385,,,,,,,,,,,,,0.0262041108868244,,,
ECB_misc_RNA_21,0.0300948079034831,0.0073679367360424,,0.0263869993825372,0.0056008130111636,0.0327852390990163,0.0026053967145151,,-0.0096879911664748,0.0052536345357386,,0.0034162484033485,,-0.0053877773935291,-0.0236405481565012,0.022387730060813,,0.0016194822260853,0.019206944558481,0.0056028458204629,0.0180543649527502,,,
ECB_misc_RNA_23,0.0381143338936932,-0.0046494925877919,,-0.0005105882943268,-0.0254895943486982,-0.036480664726384,-0.0425043412610771,,-0.0286218559771796,0.0159627289281555,0.0036413178366907,0.0029750596353798,,0.0045210436115228,-0.0094320192969878,-0.0337388959100291,0.0180205001370694,0.0017040745842086,0.0183409616289222,,-0.0119067964699421,0.0038945712289985,-0.0119672619385716,0.006921277773733
ECB_misc_RNA_26,,,,,0.0484236453705189,,,,,-0.0495275669127713,,-0.0586812884362853,,,,,,-0.0719636426533279,,,-0.0999900405299266,,,
ECB_misc_RNA_27,0.0163803243363282,0.051288702833867,,,,0.0424863604981706,0.0064063976875561,,,,-0.0057317711550079,0.0240172752161726,,,,0.0018949435751013,,,-0.0050230135281534,,,,,
ECB_misc_RNA_30,,,,0.0321040020681154,,,,,,,,,,0.030860072009269,,,,,,,,,,
ECB_misc_RNA_32,0.0002906713100825,-0.0238539572468587,0.0157077527262417,,,0.0887277269607856,0.0056140510604146,0.0038726320204392,,,-0.0124768766519123,0.0099078874090541,-0.0231963413393635,-0.0011545160167301,,0.0078717957184295,-0.0160810035424955,,0.0069922884716606,0.0024424661004791,,0.0091291592395747,-0.0058772671705884,
ECB_misc_RNA_35,,-0.0079672835753161,,,,,0.0286237453368322,,-0.0179776274433664,0.0318577719007758,,0.0062317652799087,,-0.0086670630950106,0.0238578526405371,0.0017930983702369,0.0039135191042719,0.0062813525675575,,0.0060793174613667,0.0104615141826363,,,
ECB_misc_RNA_36,0.0085286684911953,,0.0089258485684222,-0.0132235860660742,,0.0202658254448963,,0.0087967586401262,0.0303117856290284,,0.0004029584689865,-0.063376550142831,0.0002739816996835,0.0030629385032207,,,0.0087508800000101,,,0.0110769588759598,,-0.039183981080666,-0.0184615199307699,-0.0187881596515033
ECB_misc_RNA_37,0.0045676524419833,-0.0094593346156624,-0.0224617577525131,,,0.0172350504552281,-0.00874923810716,-0.018734587014626,,,,-0.0037200076218185,0.0017861838594259,0.0009391674676358,-0.0014535112778036,0.0006609297221979,-0.0043148936190864,,0.0215839496126228,0.011386586164367,-0.0176250751975023,0.0195856705379261,0.0021185924536918,
ECB_misc_RNA_38,-0.0005668334194401,-0.0172446324133651,-0.0065614049735644,,,-0.0206073461322019,-0.0176963028894297,0.0082468105368134,,0.0274390278661504,0.0041741459310351,0.0158009685907561,0.0307645936454167,,,-0.048734923488699,,-0.159808409381604,0.004018717006339,-0.0047069262894743,,-0.0033363073768974,0.0019197016557579,
ECB_misc_RNA_39,,,0.0107088902580662,0.0090437065896967,,,,-0.0111244333471907,0.0055400531443142,0.0127618740323213,,,-0.0106797045443815,-0.0015962742184271,,,,,,,-0.0151045302560837,0.009051866847041,,0.0179369170721581
ECB_misc_RNA_40,0.010778670340523,,-0.0054179507059906,,0.0639641324351138,-0.006817189744797,,0.0240212353949294,-0.0216561752735182,0.0097620533918255,0.0001831565151463,,0.0090483409177561,,0.021105351637843,0.0544401545926592,-0.0050720144159249,,-0.0449136921242096,-0.0080736516332609,,,-0.02837495312292,
ECB_misc_RNA_41,-0.0156765791525157,,0.0081214380094712,-0.003238167556585,,-0.0027785968923411,,-0.0013522742962176,0.0532095368167488,,-0.0206182908290383,,0.0085609973850714,-0.0395802822620262,,,0.005050528529112,,,-0.0031846255533649,,,-0.0189411122790012,
ECB_misc_RNA_42,-0.0193646982974754,,0.00304945553544,-0.0200749719189666,0.0069543740853378,-0.0056700299692668,,0.0106866758409373,-0.0051957921278892,0.0203978497139182,,,-0.0218782463288318,-0.0116781021948025,0.0004207164445899,,-0.0003281194548417,,-0.015319833438587,0.0099361513520433,,,-0.0005300352071396,
ECB_misc_RNA_43,,-0.0219505574229435,0.0134652046832386,-0.0238817404241109,0.0096704950946917,,0.0381691162467327,-0.0361706234224958,0.0261287113187713,,,-0.0038214626565048,,,,,-0.0130448032330978,,,0.0026961066946147,,,,
ECB_misc_RNA_48,0.0647646099329592,,,-0.0319293692148481,,-0.0243704944694779,,0.0001826224823347,,,,,,-0.0073776996956459,,0.037682674461091,,,,0.0155723653725521,,,,
ECB_misc_RNA_49,0.0065999257084337,-0.0221203285288374,,-0.0071630335524718,,0.0027264954935165,-0.0120339452766573,,,,-0.0011352392228006,-0.0172057281775537,0.029663817993087,-0.0164504642656373,,-0.0175558296881265,,,0.0050210086016078,,,,-0.0225816871745238,
ECB_misc_RNA_5,0.0062027946130983,-0.0069483404088066,-0.0076133280686016,,-0.0103908180247873,0.0104105333517552,,0.0248727408386142,0.0362612295015101,,,-0.0086453350069132,0.0007482053832884,,,,,,0.0222435746195296,-0.0013606919295185,,,,
ECB_misc_RNA_54,,0.025140029986928,0.041202001675044,-0.0777519114734543,0.0307643705229732,,,-0.0137077443613341,0.0383466603097473,0.007815385084361,,,,,0.0001230826716589,,0.0269257477928332,0.0317767435449714,,,,,,0.0019966531369227
ECB_misc_RNA_56,0.0216021951321689,,-0.0077049097954147,0.0112663158398741,0.0200507765073855,0.0101836244802033,,-0.0311345491901508,,-0.0090482037849868,0.0268724656049805,,0.0249332082870886,,-0.0263907775586848,-0.0007551621728304,0.0035805250748034,-0.0054211672261503,-0.0022832712076323,-0.019660611829242,,,0.0084801804446,
ECB_misc_RNA_6,0.0060859895469442,0.0534039087017339,-0.0056725090565535,-0.001168610525888,0.0234828379345046,-0.0356397520658092,-0.0149207582974917,-0.0052932979098961,0.0017058745780655,-0.0305017812422693,,,0.0128504925931333,-0.0084895236073045,-0.0071310883311572,-0.0010997612116548,,,,-0.0284439418060583,-0.0106798597275199,0.0152382052092239,,
ECB_misc_RNA_7,,-0.0380419262687771,,,,,-0.0093992367286592,0.0311450014158153,,-0.0424790834668104,,-0.0092060459412196,,,,0.0070804289358923,,,,,-0.0075668519539481,,-0.0068710495981228,
ECB_misc_RNA_9,,,,0.023333714624996,-0.0189353185986926,,,,-0.0024497226947903,-0.0015582110801165,,,,-0.0195363838142103,0.003858411367828,,,0.0057698012011591,,,-0.0031377082133079,,,0.0016056001614401
ESCRE0039,-0.0249626243524826,0.0327688134818275,-0.0074421131210014,-0.0324340078485123,-0.0259788131832955,0.0087310564317064,-0.002657851502751,-0.0110382849282107,0.0174767716465013,,,-0.0675872910620462,-0.0065580281265377,0.0080690181331683,,,,-0.0122515963355557,-0.0147918697536036,-0.0129225758522316,0.0130432532530197,-0.0226993495401613,,
ESCRE0075,-0.0233548047145946,,,,,-0.0002812431276544,,0.0675541028060701,0.019232175277096,,0.0285423147848741,,-0.0254190725961507,,,-0.0370004578767986,,,,0.0058266699356202,,0.0242660268037862,,
ESCRE0174,0.0085609192792899,-0.0043313665199643,0.0022200968408938,-0.0158412760796682,,-0.0138403750932771,,-0.0035927152015745,-0.0014853381549043,,-0.0118931756072968,,-0.012879823272866,-0.0257828318386357,,0.0025535389804188,-0.0116337923407162,,-0.0058043101265044,0.0058832516383843,0.0170998239059673,-0.0396145861812736,-0.0561334304526708,-0.0276781622025037
ESCRE0250,-0.0616155904825579,-0.0096139285877079,,,,-0.0017640240193601,-0.0371347939430208,,,,,,,,,0.0006238927558042,,,0.0078869073589063,,,,,
ESCRE0271,,-0.010419556232073,-0.0014642155095513,0.0210362352755403,0.0165068750271779,,0.0394421018810634,-0.0060771352113162,-0.0150259406763602,-0.0126843533950483,,-0.0102973496706224,-0.0056902897025217,-0.0088490495521763,,,0.0103567453435632,0.0114814808353974,,-0.0217483487204665,0.0193585493352344,,,
ESCRE0287,-0.0585525870293618,-0.112233974211977,,0.0163341372972111,,-0.0084109824054522,0.0078610174707443,-0.0006232141909549,-0.022503192652848,,,-0.0146053133637617,0.0003688995783097,0.0130767065345226,,,0.0139575167131194,,,0.008297314231956,,,,
ESCRE0291,0.0108165064252423,0.0822728931538289,,-0.0583260031141396,,0.0163013577877918,0.003373218944231,,0.0027005469384691,,-0.0320493785793925,,,,,,,,0.0046687901796934,0.0115760470941197,,,,-0.030354922990112
ESCRE0350,-0.0024662553409557,-0.0167857549884011,0.0053680945529953,-0.0139101778880569,0.000469982107421,-0.0129846853910461,-0.0347510330646392,0.0135772253037429,-0.0084090269052317,-0.0070404767131932,0.0068310216432641,-0.0001532415391141,0.0067205640682602,0.0033280036778648,0.0144000947785349,0.0015195001701442,0.0047870642138893,0.005092025773153,0.0178606752736162,0.0024097583068015,-0.0046786847248203,-0.0088146424193073,,0.0107433894725165
ESCRE0386,,-0.0036806889827423,,,,,-0.0488107165872662,,,,,,,,,,,,,,,,,
ESCRE0416,,0.00270793937881,,,-0.0272939156508525,,0.0517904163960542,,,0.0549814795569511,,-0.0072709483883893,,,,0.0066771152650604,,,,-0.0369194116522215,0.0095930100156656,,,
ESCRE0438,,,,,-0.0508863936856113,,,,,,,,,,,,,,,,,,,
ESCRE0483,,-0.015570739466411,-0.0184152239414581,,0.0543791264338927,,,-0.0555912620870604,-0.0276640580348829,0.0255547254588172,,,-0.0551372442889888,,,,,,,-0.0446838514352262,,,-0.002063082682096,
ESCRE0484,,,,,0.0019134380986257,,,,-0.0765367708936157,-0.0180545604414693,,,,0.034428939902642,-0.0092690164708661,,,,,,-0.0043722445058872,,,-0.0008624914317178
ESCRE0508,,,,0.0032597844485565,,,,,0.0061063643387619,,,,,-0.0064137999753869,,,,-0.0033609688621782,,,,,,
ESCRE0522,-0.0279018885472214,0.0263068324445235,-0.005043119034742,0.0013802475304885,0.023894403529792,0.0187401881032284,0.0072592829186895,0.0089866986134772,-0.0112967149092837,0.0130930760534896,-0.0013196756117432,0.0125029894394354,0.108863711086461,-0.0075841872808699,-0.0283652853554739,-0.0094789579531775,-0.0478418894926678,-0.0257812734114621,0.0143680111706498,-0.0316675529221919,0.0019254481928398,-0.0147849310509582,,-0.0436835394511018
ESCRE0552,,-0.0055567012400652,,-0.0379272876283432,,,0.0148637157489891,,0.0044369615566415,,,,,,,,,,,,-0.0190811739111837,,,-0.0012178379259142
ESCRE0620,0.0375167281001791,-0.0131375819760381,-0.0222543963218847,,,-0.006216883956035,-0.0018542733203478,-0.0560674814012346,,,,,0.0938522074343242,-0.0036163253460823,,,,,,,-0.0308845080068375,,,
ESCRE0655,,,-0.0077338065019993,0.0151597973772538,0.0018597360720572,,,0.012392580711117,-0.011244210580376,,,0.0018815479672642,,-0.0587395935238877,,0.0078475036056633,,,0.0138704744991932,,-0.030410461526822,,0.0144612520230999,0.0144299562570916
ESCRE0749,-0.0291623798268526,,,0.0297436785143182,,-0.0061128887683725,,,0.0207050558379255,,,,,-0.0120477368526207,,,,,,,,,,
ESCRE0770,,,-0.0590104775075226,,,,,,,,,,,,,,,,,,,,,
ESCRE0777,0.0155612666368685,0.0088167839630827,-0.0076798563271772,-0.0345113982257289,,0.0042324243431581,,0.0538548101153856,,,,,,,,-0.0112035745760676,0.0051274543385531,0.0058742183812478,,0.0101990724842885,0.0061576137912898,,,
ESCRE0783,-0.0271055209393397,0.0002723980937886,0.0050335945623048,0.0033524340277093,-0.0111614050850327,-0.0131653340905322,0.0048126914512323,0.007945934837337,0.010986052691336,-0.0090995492524896,-0.0177369509224476,-0.00327972693396,0.0083745906296592,,0.009927055826706,0.0012509179504401,-0.0069922381900594,0.0068068754808649,0.0103989636535464,0.0006823289475628,-0.0303158679179358,0.0089991609380666,0.0032092785140504,
ESCRE0832,,-0.0320024134133827,,-0.0668375569229439,,,0.0115588747139217,,,,,-0.0117533659783514,,,,,-0.0171927939050002,,-0.0239262096056986,-0.006937764582198,,0.0146771887855029,,
ESCRE0841,,-0.0160168722477231,-0.0130442078008664,0.0183588200763845,,-0.0193148161394628,-0.0456503854497074,-0.0102143308494291,-0.0126488150019325,-0.0083413116600291,0.0044380685714201,-0.0087366550000498,0.0049083158836219,0.0031089231903226,3.23924296048519e-05,,-0.0007847626936041,,0.0279642418958139,-0.0109502112187679,-0.015520583725569,,0.0088161932863074,
ESCRE0946,0.0086502392591834,,,,,0.039560806530446,,,,,-0.048772281180501,,,,,-0.0076741490149609,,,,,,,,
ESCRE1006,-0.0291994081290687,,,,,,,,,,,,,,,,,,,,,,,
ESCRE1036,-0.0126389352484534,,,,,,,,,,,,,,,,,,,,,,,
ESCRE1037,-0.0384864793900666,,,,,0.017967446341572,,,-0.002727760254732,,-0.0461405192229113,,,0.0083797557975146,,-0.015909346742737,,,-0.0151197779106585,,,,,
ESCRE1056,-0.0034163182034713,0.0209455273278373,0.0258054749097805,-0.0128078821960118,0.0019374985136884,0.0239419951177312,-0.0107044539595588,0.0234650533357074,,,0.001288176703248,0.0128235769095402,-0.0163887371742092,0.0222357453370977,,,,,-0.0255262989049761,-0.0030800137234583,-0.0217245763414224,-0.0818560970877994,,
ESCRE1071,0.0055700964468038,-0.0145722935289716,0.010008418895568,0.0040023067942076,,0.0059286696374326,-0.0120338646465941,0.0097087476055731,-0.0045024552934916,,0.0034224606980891,0.0071025247808282,0.0367689742862011,-0.0004088487512104,,0.0046436722142842,0.010126991804983,,0.0131909057335754,-0.0042845454149656,,,-0.0027872552145295,
ESCRE1073,,0.0204657939544039,,-0.0115593754214501,,,,,,-0.0177832937205068,,,,0.0049649005232649,,,-0.0044394711601388,,-0.0545372488350875,,0.0062849232301537,,,
ESCRE1083,-0.0305693856172404,,0.0004941137673195,,0.028795645083951,,,0.0160828794772385,0.0210233881496641,0.0495521965843411,0.0074085048571985,,0.0079891916724483,0.0011095494742889,-0.0339599234325173,0.0073640829432418,,0.0160029872117868,,,,,,
ESCRE1112,,,-0.0420253440696663,,-0.0376318279047408,,,,,-0.171745206594958,,,,,,,,0.0236960161818746,0.0095127943762416,,0.0014611286888529,,,
ESCRE1218,-0.0177366686101014,,,,,0.003776493232974,,,0.0552999796972384,,-0.0206008542517222,,,,,-0.031162732654312,-0.0016947852851075,-0.0017397847998681,-0.0120881854863418,,,0.0089075672058595,,
ESCRE1219,,0.0055405231371727,-0.0132930460110257,-0.0005588635566078,,,-0.0125292217888779,-0.0201974246508792,0.0139974974284178,,,-0.0022615883308628,-0.0065392813719682,-0.0031326688204003,,-0.0307136486334135,-0.0067106834946411,-0.0107923104442288,0.0014356356446164,-0.0114675648253749,0.0003564647550881,-0.0301282050697116,-0.0043080582596097,
ESCRE1276,,0.0104142943614081,,,-0.0228708162734922,,0.0067087485090653,-0.0168333800776535,,-0.0066915053630725,,-0.0101408572424193,,,,,,,0.0265617674827212,0.0142632441203292,-0.0024939376953917,,,
ESCRE1291,-0.0117807451838347,,0.0297424835628798,-0.0030857887316366,0.0153940925282667,-0.0280831982397821,0.0092045537954104,-0.0149182096918441,0.0102315012251367,0.0165977632153187,,,-0.0105074908381022,-0.0220917566760224,,-0.0087025414399805,,,-0.0170512917707359,0.004268231560599,,0.0032779600628759,,
ESCRE1299,0.0182029255403269,0.0001907331376938,-0.0216818692408968,-0.0343616040134627,-0.0182205316983844,0.0023666253410784,-0.0154835939080823,0.0118826304890823,0.0782435511962505,-0.0079633942089118,,0.0006060260487907,,-0.0174459814033612,0.00832199468072,-0.0180597431284902,-0.0171478088320942,-0.0181368308962921,-0.0103199865915386,-0.0175440092395767,-0.002475341024767,-0.0180718275885754,-0.005031612876484,-0.013260835857075
